filename,uniprot_id
AF-A0A0P6JFY3-F1-model_v6.pdb,A0A0P6JFY3
AF-G5AVE1-F1-model_v6.pdb,G5AVE1
AF-G5AKC3-F1-model_v6.pdb,G5AKC3
AF-A0A6P5QP54-F1-model_v6.pdb,A0A6P5QP54
AF-G5CAK1-F1-model_v6.pdb,G5CAK1
AF-A0A6P5Q5J0-F1-model_v6.pdb,A0A6P5Q5J0
AF-A0A6P7QG88-F1-model_v6.pdb,A0A6P7QG88
AF-G5BYD3-F1-model_v6.pdb,G5BYD3
AF-A0A6P5PTG4-F1-model_v6.pdb,A0A6P5PTG4
AF-A0A6P7R160-F1-model_v6.pdb,A0A6P7R160
AF-A0A6P7R155-F1-model_v6.pdb,A0A6P7R155
AF-A0A1A6GQS7-F1-model_v6.pdb,A0A1A6GQS7
AF-A0A1A6HG88-F1-model_v6.pdb,A0A1A6HG88
AF-A0A6P7QNK2-F1-model_v6.pdb,A0A6P7QNK2
AF-A0A6P5QNV9-F1-model_v6.pdb,A0A6P5QNV9
AF-A0A6P7R0X1-F1-model_v6.pdb,A0A6P7R0X1
AF-A0A6P7QHR6-F1-model_v6.pdb,A0A6P7QHR6
AF-A0A6P7QMS4-F1-model_v6.pdb,A0A6P7QMS4
AF-A0A6P5R167-F1-model_v6.pdb,A0A6P5R167
AF-A0A6P7RKF2-F1-model_v6.pdb,A0A6P7RKF2
AF-A0A6P7R147-F1-model_v6.pdb,A0A6P7R147
AF-A0A6P5QKT1-F1-model_v6.pdb,A0A6P5QKT1
AF-A0A6P7QT95-F1-model_v6.pdb,A0A6P7QT95
AF-A0A1A6G2V1-F1-model_v6.pdb,A0A1A6G2V1
AF-A0A6P7QJ82-F1-model_v6.pdb,A0A6P7QJ82
AF-A0A6P5NSI2-F1-model_v6.pdb,A0A6P5NSI2
AF-A0A6P7QNJ4-F1-model_v6.pdb,A0A6P7QNJ4
AF-A0A1A6GM43-F1-model_v6.pdb,A0A1A6GM43
AF-A0A6P7QY79-F1-model_v6.pdb,A0A6P7QY79
AF-A0A6P7QG79-F1-model_v6.pdb,A0A6P7QG79
AF-A0A6P7RCU8-F1-model_v6.pdb,A0A6P7RCU8
AF-A0A6P7R164-F1-model_v6.pdb,A0A6P7R164
AF-A0A1A6HV42-F1-model_v6.pdb,A0A1A6HV42
AF-A0A6P7R2V4-F1-model_v6.pdb,A0A6P7R2V4
AF-A0A6P7R0P2-F1-model_v6.pdb,A0A6P7R0P2
AF-A0A6P7R2Y8-F1-model_v6.pdb,A0A6P7R2Y8
AF-A0A6P7QF58-F1-model_v6.pdb,A0A6P7QF58
AF-A0A6P7QQT7-F1-model_v6.pdb,A0A6P7QQT7
AF-A0A6P5R959-F1-model_v6.pdb,A0A6P5R959
AF-A0A6P5RCD6-F1-model_v6.pdb,A0A6P5RCD6
AF-A0A6P7PVT5-F1-model_v6.pdb,A0A6P7PVT5
AF-A0A6P7RFH2-F1-model_v6.pdb,A0A6P7RFH2
AF-A0A6P5P3D1-F1-model_v6.pdb,A0A6P5P3D1
AF-A0A1A6G3E3-F1-model_v6.pdb,A0A1A6G3E3
AF-A0A6P7QY89-F1-model_v6.pdb,A0A6P7QY89
AF-A0A6P7QQH0-F1-model_v6.pdb,A0A6P7QQH0
AF-A0A6P7R0B5-F1-model_v6.pdb,A0A6P7R0B5
AF-A0A6P7PXJ9-F1-model_v6.pdb,A0A6P7PXJ9
AF-A0A6P5QJ01-F1-model_v6.pdb,A0A6P5QJ01
AF-A0A6P5QQ55-F1-model_v6.pdb,A0A6P5QQ55
AF-A0A1A6G3K3-F1-model_v6.pdb,A0A1A6G3K3
AF-A0A6P7QQU2-F1-model_v6.pdb,A0A6P7QQU2
AF-A0A1A6GX95-F1-model_v6.pdb,A0A1A6GX95
AF-A0A6P5PCM1-F1-model_v6.pdb,A0A6P5PCM1
AF-A0A1A6FWA9-F1-model_v6.pdb,A0A1A6FWA9
AF-A0A6P7R1D2-F1-model_v6.pdb,A0A6P7R1D2
AF-A0A6P5P4K6-F1-model_v6.pdb,A0A6P5P4K6
AF-A0A6P7QY94-F1-model_v6.pdb,A0A6P7QY94
AF-A0A6P7QKV8-F1-model_v6.pdb,A0A6P7QKV8
AF-A0A6P7QTL3-F1-model_v6.pdb,A0A6P7QTL3
AF-A0A6P7R0W2-F1-model_v6.pdb,A0A6P7R0W2
AF-A0A6P7QY74-F1-model_v6.pdb,A0A6P7QY74
AF-A0A1A6H864-F1-model_v6.pdb,A0A1A6H864
AF-A0A6P5Q2C0-F1-model_v6.pdb,A0A6P5Q2C0
AF-A0A6P7Q2F7-F1-model_v6.pdb,A0A6P7Q2F7
AF-A0A6P7R8U1-F1-model_v6.pdb,A0A6P7R8U1
AF-A0A6P5R3H2-F1-model_v6.pdb,A0A6P5R3H2
AF-A0A6P5QCA6-F1-model_v6.pdb,A0A6P5QCA6
AF-A0A6P5NYP0-F1-model_v6.pdb,A0A6P5NYP0
AF-A0A6P5Q9C2-F1-model_v6.pdb,A0A6P5Q9C2
AF-A0A6P5QNG0-F1-model_v6.pdb,A0A6P5QNG0
AF-A0A6P7QMR8-F1-model_v6.pdb,A0A6P7QMR8
AF-A0A6P5QH57-F1-model_v6.pdb,A0A6P5QH57
AF-A0A6P7QVA9-F1-model_v6.pdb,A0A6P7QVA9
AF-A0A6P5Q733-F1-model_v6.pdb,A0A6P5Q733
AF-A0A1A6G0Y9-F1-model_v6.pdb,A0A1A6G0Y9
AF-A0A6P7QWT4-F1-model_v6.pdb,A0A6P7QWT4
AF-A0A6P7QMR0-F1-model_v6.pdb,A0A6P7QMR0
AF-A0A6P7R568-F1-model_v6.pdb,A0A6P7R568
AF-A0A6P5Q544-F1-model_v6.pdb,A0A6P5Q544
AF-A0A1A6GZH7-F1-model_v6.pdb,A0A1A6GZH7
AF-A0A1A6HAC8-F1-model_v6.pdb,A0A1A6HAC8
AF-A0A1A6HQS9-F1-model_v6.pdb,A0A1A6HQS9
AF-A0A1A6GC34-F1-model_v6.pdb,A0A1A6GC34
AF-A0A1A6GE75-F1-model_v6.pdb,A0A1A6GE75
AF-A0A1A6HUB7-F1-model_v6.pdb,A0A1A6HUB7
AF-F6Y0S3-F1-model_v6.pdb,F6Y0S3
AF-E9QAD8-F1-model_v6.pdb,E9QAD8
AF-E9QLQ9-F1-model_v6.pdb,E9QLQ9
AF-E9PWP6-F1-model_v6.pdb,E9PWP6
AF-B2RQQ8-F1-model_v6.pdb,B2RQQ8
AF-H3BJD6-F1-model_v6.pdb,H3BJD6
AF-F6VBV0-F1-model_v6.pdb,F6VBV0
AF-F7ABX5-F1-model_v6.pdb,F7ABX5
AF-A0A9L6KDT1-F1-model_v6.pdb,A0A9L6KDT1
AF-A0A1S3GRC2-F1-model_v6.pdb,A0A1S3GRC2
AF-A0A1S3GSW9-F1-model_v6.pdb,A0A1S3GSW9
AF-A0A1S3G4F3-F1-model_v6.pdb,A0A1S3G4F3
AF-A0A1S3ERW9-F1-model_v6.pdb,A0A1S3ERW9
AF-A0A1S3EWH3-F1-model_v6.pdb,A0A1S3EWH3
AF-A0A1S3FPM1-F1-model_v6.pdb,A0A1S3FPM1
AF-A0A1S3ET91-F1-model_v6.pdb,A0A1S3ET91
AF-A0A1S3F2N1-F1-model_v6.pdb,A0A1S3F2N1
AF-A0A1S3FYV1-F1-model_v6.pdb,A0A1S3FYV1
AF-A0A1S3FVC0-F1-model_v6.pdb,A0A1S3FVC0
AF-A0A1S3F973-F1-model_v6.pdb,A0A1S3F973
AF-A0A1S3F3S5-F1-model_v6.pdb,A0A1S3F3S5
AF-A0A8C2V1Q1-F1-model_v6.pdb,A0A8C2V1Q1
AF-A0A8C2V1Q8-F1-model_v6.pdb,A0A8C2V1Q8
AF-A0A8C2YQN3-F1-model_v6.pdb,A0A8C2YQN3
AF-A0A8C2W4R5-F1-model_v6.pdb,A0A8C2W4R5
AF-A0A8C2V263-F1-model_v6.pdb,A0A8C2V263
AF-A0A8C2YQN6-F1-model_v6.pdb,A0A8C2YQN6
AF-A0A8C2W752-F1-model_v6.pdb,A0A8C2W752
AF-A0A8C2VMI7-F1-model_v6.pdb,A0A8C2VMI7
AF-A0A8C2W6V5-F1-model_v6.pdb,A0A8C2W6V5
AF-A0A8C5KID6-F1-model_v6.pdb,A0A8C5KID6
AF-A0A8C2V3X8-F1-model_v6.pdb,A0A8C2V3X8
AF-A0A8C5KKT3-F1-model_v6.pdb,A0A8C5KKT3
AF-A0A8C5LJT2-F1-model_v6.pdb,A0A8C5LJT2
AF-A0A8C2W613-F1-model_v6.pdb,A0A8C2W613
AF-A0A8C2UND1-F1-model_v6.pdb,A0A8C2UND1
AF-A0A8C2VIG9-F1-model_v6.pdb,A0A8C2VIG9
AF-A0A8C5KEW2-F1-model_v6.pdb,A0A8C5KEW2
AF-A0A8C5KFC7-F1-model_v6.pdb,A0A8C5KFC7
AF-A0A8C2UXF0-F1-model_v6.pdb,A0A8C2UXF0
AF-A0A8C5P542-F1-model_v6.pdb,A0A8C5P542
AF-A0A8C5L7A7-F1-model_v6.pdb,A0A8C5L7A7
AF-A0A8C5L9H2-F1-model_v6.pdb,A0A8C5L9H2
AF-A0A8C5KV79-F1-model_v6.pdb,A0A8C5KV79
AF-A0A8D2H8U2-F1-model_v6.pdb,A0A8D2H8U2
AF-A0A8D2KLJ3-F1-model_v6.pdb,A0A8D2KLJ3
AF-A0A8D2GFG6-F1-model_v6.pdb,A0A8D2GFG6
AF-A0A8D2HRN4-F1-model_v6.pdb,A0A8D2HRN4
AF-A0A8D2IMP8-F1-model_v6.pdb,A0A8D2IMP8
AF-A0A0K2A1T5-F1-model_v6.pdb,A0A0K2A1T5
AF-A0A8D2GR89-F1-model_v6.pdb,A0A8D2GR89
AF-A0A8D2KPM7-F1-model_v6.pdb,A0A8D2KPM7
AF-A0A8D2H5E6-F1-model_v6.pdb,A0A8D2H5E6
AF-A0A8D2HP35-F1-model_v6.pdb,A0A8D2HP35
AF-A0A8D2ICD6-F1-model_v6.pdb,A0A8D2ICD6
AF-A0A8D2IT88-F1-model_v6.pdb,A0A8D2IT88
AF-A0A8D2H5M3-F1-model_v6.pdb,A0A8D2H5M3
AF-A0A8D2KJX8-F1-model_v6.pdb,A0A8D2KJX8
AF-A0A8D2HD98-F1-model_v6.pdb,A0A8D2HD98
AF-A0A8D2HM60-F1-model_v6.pdb,A0A8D2HM60
AF-A0A8D2H2S4-F1-model_v6.pdb,A0A8D2H2S4
AF-A0A8D2IMQ9-F1-model_v6.pdb,A0A8D2IMQ9
AF-A0A8D2GGS0-F1-model_v6.pdb,A0A8D2GGS0
AF-A0A8D2KGS4-F1-model_v6.pdb,A0A8D2KGS4
AF-A0A8D2KBZ8-F1-model_v6.pdb,A0A8D2KBZ8
AF-A0A8D2GWQ9-F1-model_v6.pdb,A0A8D2GWQ9
AF-A0A8D2HQ75-F1-model_v6.pdb,A0A8D2HQ75
AF-A0A8D2KKF0-F1-model_v6.pdb,A0A8D2KKF0
AF-A0A8D2IA87-F1-model_v6.pdb,A0A8D2IA87
AF-A0A8D2IEE0-F1-model_v6.pdb,A0A8D2IEE0
AF-A0A8D2KHU5-F1-model_v6.pdb,A0A8D2KHU5
AF-A0A8D2IHP6-F1-model_v6.pdb,A0A8D2IHP6
AF-A0A8D2HF55-F1-model_v6.pdb,A0A8D2HF55
AF-A0A8D2GWS3-F1-model_v6.pdb,A0A8D2GWS3
AF-A0A8D2HLN7-F1-model_v6.pdb,A0A8D2HLN7
AF-A0A8D2KBJ1-F1-model_v6.pdb,A0A8D2KBJ1
AF-A0A8D2IIW7-F1-model_v6.pdb,A0A8D2IIW7
AF-A0A8D2IEG0-F1-model_v6.pdb,A0A8D2IEG0
AF-A0A8D2I7X0-F1-model_v6.pdb,A0A8D2I7X0
AF-A0A8D2I7R6-F1-model_v6.pdb,A0A8D2I7R6
AF-A0A8D2I6P6-F1-model_v6.pdb,A0A8D2I6P6
AF-A0A8D2HVS9-F1-model_v6.pdb,A0A8D2HVS9
AF-A0A8D2HQD7-F1-model_v6.pdb,A0A8D2HQD7
AF-A0A8D2HIU3-F1-model_v6.pdb,A0A8D2HIU3
AF-A0A8D2H8N2-F1-model_v6.pdb,A0A8D2H8N2
AF-A0A8D2GQ93-F1-model_v6.pdb,A0A8D2GQ93
AF-A0A8D2I6M8-F1-model_v6.pdb,A0A8D2I6M8
AF-A0A8D2HLU4-F1-model_v6.pdb,A0A8D2HLU4
AF-A0A8D2I6C0-F1-model_v6.pdb,A0A8D2I6C0
AF-A0A8D2I2F0-F1-model_v6.pdb,A0A8D2I2F0
AF-A0A8D2HAP9-F1-model_v6.pdb,A0A8D2HAP9
AF-A0A6P3F245-F1-model_v6.pdb,A0A6P3F245
AF-A0A8D2I9D1-F1-model_v6.pdb,A0A8D2I9D1
AF-A0A6P6EPA2-F1-model_v6.pdb,A0A6P6EPA2
AF-A0A6P3F0I3-F1-model_v6.pdb,A0A6P3F0I3
AF-A0A6P6F363-F1-model_v6.pdb,A0A6P6F363
AF-A0A6P3EUD9-F1-model_v6.pdb,A0A6P3EUD9
AF-A0A6P6EVF0-F1-model_v6.pdb,A0A6P6EVF0
AF-A0A6P6E4U5-F1-model_v6.pdb,A0A6P6E4U5
AF-A0A6P3F7K8-F1-model_v6.pdb,A0A6P3F7K8
AF-A0A6P3EGB8-F1-model_v6.pdb,A0A6P3EGB8
AF-A0A6P6DF94-F1-model_v6.pdb,A0A6P6DF94
AF-A0A6P6DGK2-F1-model_v6.pdb,A0A6P6DGK2
AF-A0A6P6F495-F1-model_v6.pdb,A0A6P6F495
AF-A0A6P6ETQ4-F1-model_v6.pdb,A0A6P6ETQ4
AF-A0A6P6EQW9-F1-model_v6.pdb,A0A6P6EQW9
AF-A0A6P3FE67-F1-model_v6.pdb,A0A6P3FE67
AF-A0A6P3FAF1-F1-model_v6.pdb,A0A6P3FAF1
AF-A0A6P6F4S2-F1-model_v6.pdb,A0A6P6F4S2
AF-A0A6P6F3V9-F1-model_v6.pdb,A0A6P6F3V9
AF-A0A6P6DFH3-F1-model_v6.pdb,A0A6P6DFH3
AF-A0A6P6F4P2-F1-model_v6.pdb,A0A6P6F4P2
AF-A0A6P6EP31-F1-model_v6.pdb,A0A6P6EP31
AF-A0A6P6E339-F1-model_v6.pdb,A0A6P6E339
AF-A0A6P6DFH9-F1-model_v6.pdb,A0A6P6DFH9
AF-A0A6P6DF73-F1-model_v6.pdb,A0A6P6DF73
AF-A0A6P6F578-F1-model_v6.pdb,A0A6P6F578
AF-A0A6P6D9Q6-F1-model_v6.pdb,A0A6P6D9Q6
AF-A0A6P6E0T0-F1-model_v6.pdb,A0A6P6E0T0
AF-A0A6P3FL66-F1-model_v6.pdb,A0A6P3FL66
AF-A0A6P3VD20-F1-model_v6.pdb,A0A6P3VD20
AF-A0A6P6EC93-F1-model_v6.pdb,A0A6P6EC93
AF-A0A091DUY0-F1-model_v6.pdb,A0A091DUY0
AF-A0A091DTE3-F1-model_v6.pdb,A0A091DTE3
AF-A0A091DVF3-F1-model_v6.pdb,A0A091DVF3
AF-A0A091DN05-F1-model_v6.pdb,A0A091DN05
AF-A0A091E1U0-F1-model_v6.pdb,A0A091E1U0
AF-A0A091DZD7-F1-model_v6.pdb,A0A091DZD7
AF-A0A091E1A1-F1-model_v6.pdb,A0A091E1A1
AF-A0A091CVA7-F1-model_v6.pdb,A0A091CVA7
AF-A0A8I5ZR24-F1-model_v6.pdb,A0A8I5ZR24
AF-A0A8I6G8S5-F1-model_v6.pdb,A0A8I6G8S5
AF-A0A0G2JT77-F1-model_v6.pdb,A0A0G2JT77
AF-F1MAQ5-F1-model_v6.pdb,F1MAQ5
AF-A0A8I5ZWW4-F1-model_v6.pdb,A0A8I5ZWW4
AF-A0A0G2K1E3-F1-model_v6.pdb,A0A0G2K1E3
AF-A0A8I5ZVJ1-F1-model_v6.pdb,A0A8I5ZVJ1
AF-A0A8I6AHV3-F1-model_v6.pdb,A0A8I6AHV3
AF-A0A0G2K1C6-F1-model_v6.pdb,A0A0G2K1C6
AF-A0A8I6AEX0-F1-model_v6.pdb,A0A8I6AEX0
AF-A0A0G2K8G0-F1-model_v6.pdb,A0A0G2K8G0
AF-A6J2T0-F1-model_v6.pdb,A6J2T0
AF-F1LYS1-F1-model_v6.pdb,F1LYS1
AF-A0A8I5ZMJ9-F1-model_v6.pdb,A0A8I5ZMJ9
AF-A6KIK9-F1-model_v6.pdb,A6KIK9
AF-A0A8I5ZVH8-F1-model_v6.pdb,A0A8I5ZVH8
AF-A6KIK8-F1-model_v6.pdb,A6KIK8
AF-G3V9U4-F1-model_v6.pdb,G3V9U4
AF-A0A8I6GBB3-F1-model_v6.pdb,A0A8I6GBB3
AF-A6JHR0-F1-model_v6.pdb,A6JHR0
AF-D3ZE17-F1-model_v6.pdb,D3ZE17
AF-A0A0U1RS13-F1-model_v6.pdb,A0A0U1RS13
AF-A0A8L2QEC9-F1-model_v6.pdb,A0A8L2QEC9
AF-A6HFR1-F1-model_v6.pdb,A6HFR1
AF-A6I569-F1-model_v6.pdb,A6I569
AF-F4YH66-F1-model_v6.pdb,F4YH66
AF-A0AA51XXA6-F1-model_v6.pdb,A0AA51XXA6
AF-F4YHA2-F1-model_v6.pdb,F4YHA2
AF-F4YH93-F1-model_v6.pdb,F4YH93
AF-F4YH67-F1-model_v6.pdb,F4YH67
AF-A0A0M3SG99-F1-model_v6.pdb,A0A0M3SG99
AF-G5CQ08-F1-model_v6.pdb,G5CQ08
AF-I7D4P5-F1-model_v6.pdb,I7D4P5
AF-G5CPS0-F1-model_v6.pdb,G5CPS0
AF-A0A0F6PAT3-F1-model_v6.pdb,A0A0F6PAT3
AF-A0A097PUI7-F1-model_v6.pdb,A0A097PUI7
AF-I7D140-F1-model_v6.pdb,I7D140
AF-A0A1B0Z9P7-F1-model_v6.pdb,A0A1B0Z9P7
AF-A0A565DIF4-F1-model_v6.pdb,A0A565DIF4
AF-B1NE15-F1-model_v6.pdb,B1NE15
AF-A0A7G8YZX2-F1-model_v6.pdb,A0A7G8YZX2
AF-A0A7G8YYX2-F1-model_v6.pdb,A0A7G8YYX2
AF-F4YH94-F1-model_v6.pdb,F4YH94
AF-A0A1B0Z976-F1-model_v6.pdb,A0A1B0Z976
AF-A0A220QJU8-F1-model_v6.pdb,A0A220QJU8
AF-G5CPR2-F1-model_v6.pdb,G5CPR2
AF-A0A0M4AS76-F1-model_v6.pdb,A0A0M4AS76
AF-O70665-F1-model_v6.pdb,O70665
AF-G5CPU8-F1-model_v6.pdb,G5CPU8
AF-C4P7H9-F1-model_v6.pdb,C4P7H9
AF-F4YHA3-F1-model_v6.pdb,F4YHA3
AF-I2BJM5-F1-model_v6.pdb,I2BJM5
AF-L0CMS3-F1-model_v6.pdb,L0CMS3
AF-I7CQS5-F1-model_v6.pdb,I7CQS5
AF-I3QIT7-F1-model_v6.pdb,I3QIT7
AF-A8VIM2-F1-model_v6.pdb,A8VIM2
AF-A0A8J8XK13-F1-model_v6.pdb,A0A8J8XK13
AF-G3V8Q9-F1-model_v6.pdb,G3V8Q9
AF-D3ZSH7-F1-model_v6.pdb,D3ZSH7
AF-Q62766-F1-model_v6.pdb,Q62766
AF-A6KIL0-F1-model_v6.pdb,A6KIL0
AF-A0A0G2K449-F1-model_v6.pdb,A0A0G2K449
AF-A6IWQ1-F1-model_v6.pdb,A6IWQ1
AF-A0A8I5ZTC4-F1-model_v6.pdb,A0A8I5ZTC4
AF-A0A0G2K042-F1-model_v6.pdb,A0A0G2K042
AF-A0A0A0MY12-F1-model_v6.pdb,A0A0A0MY12
AF-Q64715-F1-model_v6.pdb,Q64715
AF-D3ZRN2-F1-model_v6.pdb,D3ZRN2
AF-A0A8I6AS32-F1-model_v6.pdb,A0A8I6AS32
AF-A6HIQ7-F1-model_v6.pdb,A6HIQ7
AF-A0A346T4Y1-F1-model_v6.pdb,A0A346T4Y1
AF-D3KDN4-F1-model_v6.pdb,D3KDN4
AF-A0A346T4Y2-F1-model_v6.pdb,A0A346T4Y2
AF-B6DVX5-F1-model_v6.pdb,B6DVX5
AF-K4Q311-F1-model_v6.pdb,K4Q311
AF-H8ZPV8-F1-model_v6.pdb,H8ZPV8
AF-H8ZPS0-F1-model_v6.pdb,H8ZPS0
AF-Q38KH0-F1-model_v6.pdb,Q38KH0
AF-U6C6U2-F1-model_v6.pdb,U6C6U2
AF-Q5ECD9-F1-model_v6.pdb,Q5ECD9
AF-B6DVY9-F1-model_v6.pdb,B6DVY9
AF-D2E275-F1-model_v6.pdb,D2E275
AF-K4PWI6-F1-model_v6.pdb,K4PWI6
AF-D2E1E2-F1-model_v6.pdb,D2E1E2
AF-A6P4T7-F1-model_v6.pdb,A6P4T7
AF-Q5ECD2-F1-model_v6.pdb,Q5ECD2
AF-A0A0G2TGA8-F1-model_v6.pdb,A0A0G2TGA8
AF-V9LNU9-F1-model_v6.pdb,V9LNU9
AF-A0A0G2U3E2-F1-model_v6.pdb,A0A0G2U3E2
AF-V9LR32-F1-model_v6.pdb,V9LR32
AF-A0A181ZH34-F1-model_v6.pdb,A0A181ZH34
AF-V9LN84-F1-model_v6.pdb,V9LN84
AF-A0A0G2UF90-F1-model_v6.pdb,A0A0G2UF90
AF-V9LQC6-F1-model_v6.pdb,V9LQC6
AF-A0A181ZI34-F1-model_v6.pdb,A0A181ZI34
AF-A0A0G2TGV4-F1-model_v6.pdb,A0A0G2TGV4
AF-D2E1F7-F1-model_v6.pdb,D2E1F7
AF-C8CPD3-F1-model_v6.pdb,C8CPD3
AF-D2E230-F1-model_v6.pdb,D2E230
AF-J9WTZ7-F1-model_v6.pdb,J9WTZ7
AF-A0A1P8VF15-F1-model_v6.pdb,A0A1P8VF15
AF-Q2I1A9-F1-model_v6.pdb,Q2I1A9
AF-G3FLZ2-F1-model_v6.pdb,G3FLZ2
AF-A0A0U1UZF4-F1-model_v6.pdb,A0A0U1UZF4
AF-A0A7D5AAU6-F1-model_v6.pdb,A0A7D5AAU6
AF-Q2PZI9-F1-model_v6.pdb,Q2PZI9
AF-A7Y2U6-F1-model_v6.pdb,A7Y2U6
AF-A0A890C9Z4-F1-model_v6.pdb,A0A890C9Z4
AF-A0A2U9A453-F1-model_v6.pdb,A0A2U9A453
AF-G8H8Y4-F1-model_v6.pdb,G8H8Y4
AF-A0A1V0E548-F1-model_v6.pdb,A0A1V0E548
AF-F8RG80-F1-model_v6.pdb,F8RG80
AF-A0A5J6DWK3-F1-model_v6.pdb,A0A5J6DWK3
AF-A0A172Q3Q4-F1-model_v6.pdb,A0A172Q3Q4
AF-A0A649YIJ9-F1-model_v6.pdb,A0A649YIJ9
AF-Q6GYI9-F1-model_v6.pdb,Q6GYI9
AF-A0A0E3SVS7-F1-model_v6.pdb,A0A0E3SVS7
AF-A0A193GT74-F1-model_v6.pdb,A0A193GT74
AF-G8H9A4-F1-model_v6.pdb,G8H9A4
AF-Q09I64-F1-model_v6.pdb,Q09I64
AF-A0A0E3X2I0-F1-model_v6.pdb,A0A0E3X2I0
AF-Q80JR7-F1-model_v6.pdb,Q80JR7
AF-Q66V98-F1-model_v6.pdb,Q66V98
AF-A0A385LV14-F1-model_v6.pdb,A0A385LV14
AF-A4ZCP0-F1-model_v6.pdb,A4ZCP0
AF-Q8JMI7-F1-model_v6.pdb,Q8JMI7
AF-Q2PZJ3-F1-model_v6.pdb,Q2PZJ3
AF-D3YPN1-F1-model_v6.pdb,D3YPN1
AF-A0A0E3SUA3-F1-model_v6.pdb,A0A0E3SUA3
AF-A0A2Z4H4B9-F1-model_v6.pdb,A0A2Z4H4B9
AF-F8RCR7-F1-model_v6.pdb,F8RCR7
AF-Q2I1B1-F1-model_v6.pdb,Q2I1B1
AF-D3YPD7-F1-model_v6.pdb,D3YPD7
AF-Q5MBP6-F1-model_v6.pdb,Q5MBP6
AF-B8QAZ5-F1-model_v6.pdb,B8QAZ5
AF-F4MIQ3-F1-model_v6.pdb,F4MIQ3
AF-A0A2U9A6M8-F1-model_v6.pdb,A0A2U9A6M8
AF-A0A0X8E9L3-F1-model_v6.pdb,A0A0X8E9L3
AF-B0LPY8-F1-model_v6.pdb,B0LPY8
AF-A0A5J6DWE5-F1-model_v6.pdb,A0A5J6DWE5
AF-A0A2U9ABN0-F1-model_v6.pdb,A0A2U9ABN0
AF-Q8JMI5-F1-model_v6.pdb,Q8JMI5
AF-Q2I1B3-F1-model_v6.pdb,Q2I1B3
AF-F8RGF6-F1-model_v6.pdb,F8RGF6
AF-A0A2U9A617-F1-model_v6.pdb,A0A2U9A617
AF-A0A7T5BNP0-F1-model_v6.pdb,A0A7T5BNP0
AF-G8H8H0-F1-model_v6.pdb,G8H8H0
AF-F8RFG6-F1-model_v6.pdb,F8RFG6
AF-F8RE28-F1-model_v6.pdb,F8RE28
AF-A0A2U9A8P0-F1-model_v6.pdb,A0A2U9A8P0
AF-A0A2U9A9Z0-F1-model_v6.pdb,A0A2U9A9Z0
AF-A0A2Z4HCV1-F1-model_v6.pdb,A0A2Z4HCV1
AF-I6YAV9-F1-model_v6.pdb,I6YAV9
AF-A0A0E3SVG4-F1-model_v6.pdb,A0A0E3SVG4
AF-D3YPB3-F1-model_v6.pdb,D3YPB3
AF-F8RD71-F1-model_v6.pdb,F8RD71
AF-F8REU4-F1-model_v6.pdb,F8REU4
AF-D3YPK7-F1-model_v6.pdb,D3YPK7
AF-A0A2Z4HDE6-F1-model_v6.pdb,A0A2Z4HDE6
AF-A0A3S7SYV3-F1-model_v6.pdb,A0A3S7SYV3
AF-A0A3G5BJ14-F1-model_v6.pdb,A0A3G5BJ14
AF-A0A0C7T5P8-F1-model_v6.pdb,A0A0C7T5P8
AF-A0A0C7TIT1-F1-model_v6.pdb,A0A0C7TIT1
AF-W5ZNT2-F1-model_v6.pdb,W5ZNT2
AF-A0A0C7TLJ0-F1-model_v6.pdb,A0A0C7TLJ0
AF-A0A0B6VKU0-F1-model_v6.pdb,A0A0B6VKU0
AF-A0A0B6VKE3-F1-model_v6.pdb,A0A0B6VKE3
AF-A0A0S2YQC3-F1-model_v6.pdb,A0A0S2YQC3
AF-A0A0C7TZP5-F1-model_v6.pdb,A0A0C7TZP5
AF-A0A0C7TIB5-F1-model_v6.pdb,A0A0C7TIB5
AF-A0A0C7TYV8-F1-model_v6.pdb,A0A0C7TYV8
AF-A0A0C7TRX0-F1-model_v6.pdb,A0A0C7TRX0
AF-A0A0C7U0N0-F1-model_v6.pdb,A0A0C7U0N0
AF-A0A482DDC8-F1-model_v6.pdb,A0A482DDC8
AF-A0A0C7TV69-F1-model_v6.pdb,A0A0C7TV69
AF-A0A0C7T2F0-F1-model_v6.pdb,A0A0C7T2F0
AF-A0A0C7TN88-F1-model_v6.pdb,A0A0C7TN88
AF-A0A410IY41-F1-model_v6.pdb,A0A410IY41
AF-A0A0C7T5T4-F1-model_v6.pdb,A0A0C7T5T4
AF-W5ZPD5-F1-model_v6.pdb,W5ZPD5
AF-A0A0X8W0W5-F1-model_v6.pdb,A0A0X8W0W5
AF-Q6S8E1-F1-model_v6.pdb,Q6S8E1
AF-A0A0C7T1F2-F1-model_v6.pdb,A0A0C7T1F2
AF-Q6V583-F1-model_v6.pdb,Q6V583
AF-B8Q8U4-F1-model_v6.pdb,B8Q8U4
AF-G5CPW1-F1-model_v6.pdb,G5CPW1
AF-F4YH75-F1-model_v6.pdb,F4YH75
AF-A0A0K0MJD8-F1-model_v6.pdb,A0A0K0MJD8
AF-F4YH84-F1-model_v6.pdb,F4YH84
AF-G5CPV5-F1-model_v6.pdb,G5CPV5
AF-A0A0K0MIX7-F1-model_v6.pdb,A0A0K0MIX7
AF-A0A0K0MIX1-F1-model_v6.pdb,A0A0K0MIX1
